Project ID,Project Name,Sector & subsector,Structure,Country,Power Region,State,Developer,Offtaker,PPA estimated signing year,Term,Capacity (MW)
31076,Rutgers Livingston PV Plant II,"Solar, PV",Not reported,United States,PJM,New Jersey,Rutgers The State University of New Jersey,Rutgers The State University of New Jersey,2010,15,8
31097,Solar Rainbow Services JORDACHE Enterprises PV Plant Phase 1,"Solar, PV",Not reported,United States,PJM,New Jersey,Carlisle Energy Services Inc,Jordache Enterprises Inc,2011,,0.7
31097,Solar Rainbow Services JORDACHE Enterprises PV Plant Phase 1,"Solar, PV",Not reported,United States,PJM,New Jersey,Solar Rainbow Services LLC,Jordache Enterprises Inc,2011,,0.7
31125,Solar Rainbow Services JORDACHE Enterprises PV Plant Phase 2,"Solar, PV",Not reported,United States,PJM,New Jersey,Carlisle Energy Services Inc,Jordache Enterprises Inc,2011,,0.5
31125,Solar Rainbow Services JORDACHE Enterprises PV Plant Phase 2,"Solar, PV",Not reported,United States,PJM,New Jersey,Solar Rainbow Services LLC,Jordache Enterprises Inc,2011,,0.5
31487,Tioga Energy Union County PV Portfolio,"Solar, PV",Not reported,United States,PJM,New Jersey,Tioga Energy Inc,County of Union NJ,2011,15,3.4
31535,New Age Industries Southampton PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,New Age Industries Inc,New Age Industries Inc,2010,,1.1
31542,Aqua Schuylkill Township PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,Aqua Pennsylvania Inc,Aqua Pennsylvania Inc,2010,,1.8
31544,SEC Church Farm School PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,Blue Renewable Energy LLC,Church Farm School,2010,,1
31546,Cumberland Valley School District PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,Cumberland Valley School District,Cumberland Valley School District,2011,,1
31564,Air Products Allentown PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,Air Products & Chemicals Inc,Air Products & Chemicals Inc,2009,,2
31763,Bluefield Burnaston PV Plant,"Solar, PV",Not reported,United Kingdom,,,British Gas Services Ltd,Toyota Motor Manufacturing (UK) Ltd,2011,25,4.6
31924,Bloomberg Skillman PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,SunPower Corp,Bloomberg LP,2010,,1.8
32222,SunPower Gloucester City PV Plant,"Solar, PV",Other/Unknown,United States,PJM,New Jersey,SunPower Corp,Holt Logistics Corp,2010,,9
32252,Notrees Wind Farm Phase II,"Wind, Onshore",Physical PPA,United States,ERCOT,Texas,Tierra Energy LLC,Wal-Mart,2008,,62.3
32315,Elicio Norther Offshore Wind Farm,"Wind, Offshore",Virtual PPA,Belgium,,,Eneco NV,Google LLC,2019,,92.4
32354,Westermeerwind Offshore Wind Farm,"Wind, Offshore",Not reported,Netherlands,,,Westermeerwind BV,Vivens,2015,10,119.9
32543,Constellation Belcamp PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Maryland,Constellation Energy Group Inc,McCormick & Co Inc/MD,2010,20,1.8
32545,Sunpower Plainsboro PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,SunPower Corp,Munich Reinsurance America Inc,2011,,2.5
32551,Lend Lease Hickam Communities Residential PV Portfolio,"Solar, PV",Not reported,United States,Hawaii,Hawaii,Lend Lease Communities LLC,US Department of Defense,2010,,4
32586,REgeneration Buckeye PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,REgeneration Finance LLC,Maricopa County Elementary School District No 33 Buckeye,2010,,3.3
32597,NextEra & BlueWave Athol PV Plant,"Solar, PV",Virtual PPA,United States,New England,Massachusetts,BlueWave Capital LLC,Town of Athol MA,2015,25,3.4
32607,Eneco Golden Raand Biomass Plant,Biomass & Waste,Not reported,Netherlands,,,Areva SA,Akzo Nobel NV,2013,12,25
32768,Ennoviga Solar Thames Water PV Portfolio,"Solar, PV",Not reported,United Kingdom,,,Ennoviga Solar Ltd,Thames Water Ltd,2012,25,3.8
32857,REC Solar Central Texas Veterans Health Care System PV Plant,"Solar, PV",Not reported,United States,ERCOT,Texas,REC Solar,US Department of Defense,2011,,2.9
32867,Canadian Hills Wind Farm - Phase I,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Apex Clean Energy Inc,Google LLC,2012,,48
35249,KDC Imclone PV Plant,"Solar, PV",Virtual PPA,United States,PJM,New Jersey,Solar Power Inc,Eli Lilly & Co,2011,,9.7
35645,KDC Lawrenceville PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,KDC Solar LLC,Lawrenceville School/The,2011,,6.1
35685,American Capital Energy Sacramento PV Plant,"Solar, PV",Not reported,United States,California,California,American Capital Energy Inc,Campbell Soup Co,2011,20,2.3
35716,SunPower San Ramon Valley Unified School District PV Portfolio,"Solar, PV",Not reported,United States,California,California,SunPower Corp,San Ramon Valley Unified School District/CA,2009,,3.3
35873,Baker Renewable Energy Charleston PV Plant,"Solar, PV",Not reported,United States,Southeast,South Carolina,BLM Management LLC,Boeing Co/The,2011,,2.6
35907,SunPower NAWS China Lake PV Plant,"Solar, PV",Virtual PPA,United States,California,California,SunPower Corp,US Department of Defense,2011,20,13.8
35977,Recast Louisville Biomass Conversion Plant,"Biomass & Waste, Heat",Not reported,United States,PJM,Kentucky,Recast Energy LLC,Lubrizol Corp,2010,,
35977,Recast Louisville Biomass Conversion Plant,"Biomass & Waste, Heat",Not reported,United States,PJM,Kentucky,Recast Energy LLC,Zeon Corp,2010,,
35979,Fosen Kvenndalsfjellet Wind Farm,"Wind, Onshore",Not reported,Norway,,,Statkraft,Norsk Hydro ASA,2016,20,11.8
35979,Fosen Kvenndalsfjellet Wind Farm,"Wind, Onshore",Not reported,Norway,,,TronderEnergi AS,Norsk Hydro ASA,2016,20,11.8
35981,Fosen Storheia Wind Farm,"Wind, Onshore",Not reported,Norway,,,Statkraft,Norsk Hydro ASA,2016,20,33.8
35981,Fosen Storheia Wind Farm,"Wind, Onshore",Not reported,Norway,,,TronderEnergi AS,Norsk Hydro ASA,2016,20,33.8
35986,Baker Electric Twentynine Palms PV Plant,"Solar, PV",Not reported,United States,California,California,Baker Electric,US Department of Defense,2010,,1.5
35990,Fosen Geitfjellet Wind Farm,"Wind, Onshore",Not reported,Norway,,,Statkraft,Norsk Hydro ASA,2016,20,18.2
35990,Fosen Geitfjellet Wind Farm,"Wind, Onshore",Not reported,Norway,,,TronderEnergi AS,Norsk Hydro ASA,2016,20,18.2
35996,Kalajoki Jokela Wind Farm,"Wind, Onshore",Not reported,Finland,,,WPD AG,Vivens,2015,10,36
36017,SPG Solar Gilbert PV Plant,"Solar, PV",Not reported,United States,Southwest,Arizona,SPG Solar Inc,Town of Gilbert AR,2010,,2.3
36018,SPG American Canyon PV Plant,"Solar, PV",Not reported,United States,California,California,SPG Solar Inc,Napa Valley Unified School District,2010,,1
36047,SunPower Mission College PV Plant,"Solar, PV",Not reported,United States,California,California,SunPower Corp,Mission College,2003,,1.1
37134,SunEdison Boulder WWTP PV Plant,"Solar, PV",Not reported,United States,Southwest,Colorado,EyeOn Solar Ltd,City of Boulder CO,2007,20,1
37150,Blackwell Wind Farm,"Wind, Onshore",Physical PPA,United States,SPP,Oklahoma,OwnEnergy Inc,Oklahoma State University,2011,20,59.8
37152,JinkoSolar & Premier Power Los Angeles PV Plant,"Solar, PV",Not reported,United States,California,California,JinkoSolar Holding Co Ltd,Dependable Logistics Inc,2010,,0.6
37152,JinkoSolar & Premier Power Los Angeles PV Plant,"Solar, PV",Not reported,United States,California,California,Premier Power Corp,Dependable Logistics Inc,2010,,0.6
37226,PPL Manor Township Wind Farm,"Wind, Onshore",Not reported,United States,PJM,Pennsylvania,PPL Corp,Turkey Hill Dairy LP,2009,,3.2
37228,Chevron Oak Grove PV Plant,"Solar, PV",Not reported,United States,California,California,Chevron Energy Solutions,Oak Grove School District,2010,,1.8
37234,HPS Hawaii PV Portfolio,"Solar, PV",Virtual PPA,United States,Hawaii,Hawaii,Hawaii Pacific Solar LLC,State of Hawaii Department of Education,2011,20,4
37236,Siemens Building Technologies Merced PV Plant,"Solar, PV",Not reported,United States,California,California,Siemens,County of Merced CA,2010,,1.4
37260,HES Bayonne PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,HES Energy Services LLC,Royal Wine Corp,2010,,1.2
37446,Perpetual Energy Systems Foster Wine Estates PV Portfolio,"Solar, PV",Not reported,United States,California,California,Perpetual Energy Systems LLC,Foster's Wine Estates America Co,2007,,2.9
39712,SunPower Galt PV Plant,"Solar, PV",Not reported,United States,California,California,SunPower Corp,City of Galt CA,2010,,1
39714,SunPower Santa Clarita PV Plant,"Solar, PV",Not reported,United States,California,California,SunPower Corp,Castaic Lake Water Agency,2010,,1
40274,SunPower Arizona State University PV Plant,"Solar, PV",Other/Unknown,United States,Southwest,Arizona,SunPower Corp,Arizona State University,2012,,1
40842,Nike Laakdal Wind Farm,"Wind, Onshore",Not reported,Belgium,,,SeeBA Energy Farming GmbH,Nike,2006,,9
47312,Black Oak Wind Farm,"Wind, Onshore",Physical PPA,United States,New York,New York,Enfield Energy LLC,Cornell University,2014,,6
47312,Black Oak Wind Farm,"Wind, Onshore",Physical PPA,United States,New York,New York,juwi Wind LLC,Cornell University,2014,,6
47628,Tuner Halls Warehouse PV Plant I,"Solar, PV",Not reported,United States,PJM,New Jersey,Turner Renewable Energy LLC,Hall's Warehouse Corp,2006,,1.4
47824,Duke University Of Arizona PV Plant,"Solar, PV",Not reported,United States,Southwest,Arizona,Astrosol Inc,City of Tucson AZ,2012,20,6.1
47938,Johnson & Johnson ITS Raritan PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Johnson & Johnson,Johnson & Johnson,2009,,1.1
47940,Johnson & Johnson Janssen Raritan PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Johnson & Johnson,Johnson & Johnson,2011,,2.1
47942,Wymeswold PV Plant,"Solar, PV",Not reported,United Kingdom,,,Lark Energy,Total Group,2013,,32.2
48034,Johnson & Johnson Janssen Titusville PV Plant Phase II,"Solar, PV",Not reported,United States,PJM,New Jersey,Johnson & Johnson,Johnson & Johnson,2009,,4.1
48068,Muirhall Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,Lomond Energy Ltd,Sainsbury's Supermarkets Ltd,2011,,6.2
48068,Muirhall Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,Muirhall Energy Ltd,Sainsbury's Supermarkets Ltd,2011,,6.2
48080,Aqua East Bradford Township PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,Aqua Pennsylvania Inc,Aqua Pennsylvania Inc,2008,,1.2
48082,G.V. Enterprises & REgeneration Buckeye PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,GV Enterprises,Maricopa County Union High School District No 201 Buckeye,2010,,2.2
48082,G.V. Enterprises & REgeneration Buckeye PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,REgeneration Finance LLC,Maricopa County Union High School District No 201 Buckeye,2010,,2.2
48288,Record Under Dev: RMK Hanover PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,RMK Solar,Snyder's-Lance Inc,2009,,3.5
48366,AFCEE Barnstable Wind Farm,"Wind, Onshore",Not reported,United States,New England,Massachusetts,Air Force Center for Engineering and the Environment,Air Force Center for Engineering and the Environment,2010,,3
48374,MWRA Charlestown Wind Farm,"Wind, Onshore",Not reported,United States,New England,Massachusetts,Massachusetts Water Resources Authority,Massachusetts Water Resources Authority,2010,,1.5
48380,Carleton College Northfield Wind Farm,"Wind, Onshore",Not reported,United States,MISO,Minnesota,Carleton College,Carleton College,2010,,1.6
48442,Apple Maiden PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,SunPower Corp,Apple Inc,2012,,20
48532,SunPower Sky Harbor International PV Plant,"Solar, PV",Not reported,United States,Southwest,Arizona,SunPower Corp,Phoenix Sky Harbor International Airport,2010,,6.4
49416,Psomas Santa Clarita PV Portfolio,"Solar, PV",Not reported,United States,California,California,NRG Energy,William S Hart Union High School District,2010,20,3.7
49416,Psomas Santa Clarita PV Portfolio,"Solar, PV",Not reported,United States,California,California,Psomas FMG LLC,William S Hart Union High School District,2010,20,3.7
49418,Psomas County of Orange PV Portfolio,"Solar, PV",Not reported,United States,California,California,NRG Energy,County of Orange CA,2011,20,1.7
49418,Psomas County of Orange PV Portfolio,"Solar, PV",Not reported,United States,California,California,Psomas FMG LLC,County of Orange CA,2011,20,1.7
49492,Borrego Fort Edwards PV Plant,"Solar, PV",Not reported,United States,California,California,Borrego Solar Systems Inc,US Department of Defense,2010,10,3.4
49500,Enfinity Reno PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Nevada,Enfinity,City of Reno NV,2010,20,1.3
49720,Neoen Hornsdale Wind Farm Phase I,"Wind, Onshore",Not reported,Australia,,,Neoen SAS,ACT Government,2014,,102.4
49782,Dietz & Watson Delanco PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Dietz & Watson Inc,Dietz & Watson Inc,2009,,1.6
49800,TerraForm Perth Amboy PV Plant,"Solar, PV",Virtual PPA,United States,PJM,New Jersey,Swan Creek Energy LLC,US Foods Inc,2011,,8.1
49828,Solis Shore Point PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Solis Partners LLC,Shore Point Distributing Co Inc,2011,,1.2
50348,Dundonnell Wind Farm,"Wind, Onshore",Not reported,Australia,,,Tilt Renewables,ALDI Foods,2020,10,20.2
50654,Piedmont Bridgewater PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Piedmont Power LLC,Piedmont Office Realty Trust Inc,2011,,0.9
50656,Ameresco Natick PV Portfolio,"Solar, PV",Not reported,United States,New England,Massachusetts,Ameresco Inc,Town of Natick MA,2010,,1.1
50658,Smart Energy & DOBCO Bayville PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,BGK Commercial Holdings LLC,Central Regional School District,2010,20,0.8
50658,Smart Energy & DOBCO Bayville PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,DOBCO Group,Central Regional School District,2010,20,0.8
50758,Siemens White Sands Missile Range PV Plant,"Solar, PV",Not reported,United States,Southwest,New Mexico,Siemens,US Department of Defense,2012,,4.5
50760,SunPower Santa Clara VTA PV Portfolio,"Solar, PV",Not reported,United States,California,California,SunPower Corp,Santa Clara Valley Transportation Authority,2010,,2.5
50782,CMAA Chattanooga PV Plant Phase I,"Solar, PV",Not reported,United States,Southeast,Tennessee,Chattanooga Metropolitan Airport Authority,Chattanooga Metropolitan Airport Authority,2010,,1
50786,Stronghold SPAWAR PV Plant,"Solar, PV",Not reported,United States,California,California,Stronghold Engineering Inc,US Department of Defense,2010,,1.3
50920,Darden Orlando PV Plant,"Solar, PV",Not reported,United States,Florida,Florida,Darden Restaurants Inc,Darden Restaurants Inc,2010,,1.1
50922,STC Woodbridge PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,STC Solar LLC,Kessler Sales & Distribution,2010,,1
50930,Tioga Dinuba PV Plant,"Solar, PV",Not reported,United States,California,California,Tioga Energy Inc,City of Dinuba CA,2010,,1.2
50932,Project Navigator Gloucester PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Project Navigator Ltd,Township of Gloucester NJ,2011,,3.1
50950,Stephens Ranch Wind Farm Phase I,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Mesa Power Group,Target Corp,2016,,20
50950,Stephens Ranch Wind Farm Phase I,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Wind Tex Energy LP,Target Corp,2016,,20
50952,Renewvia Northport PV Plant I,"Solar, PV",Not reported,United States,PJM,New Jersey,Renewvia Energy Corp,Exel Inc,2010,,0.6
50952,Renewvia Northport PV Plant I,"Solar, PV",Not reported,United States,PJM,New Jersey,Renewvia Energy Corp,Shipco Transport Inc,2010,,0.6
50954,Renewvia Northport PV Plant II,"Solar, PV",Not reported,United States,PJM,New Jersey,Renewvia Energy Corp,Exel Inc,2010,,1.1
51352,IKEA Paramus PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,REC Solar,Ikea Group Corp,2011,,1.1
51442,Hoku Pearl City PV Plant,"Solar, PV",Not reported,United States,Hawaii,Hawaii,Hoku Solar Inc,US Department of Defense,2012,,1.2
51612,Constellation Middle Township PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Constellation Energy Group Inc,Middle Township School District,2011,15,1.5
51624,SPG Tucson PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,SPG Solar Inc,City of Tucson AZ,2011,25,2.3
51656,Spear Point Energy Oberlin College PV Plant,"Solar, PV",Not reported,United States,PJM,Ohio,Spear Point Energy LLC,Oberlin College,2012,25,2.3
52070,Smart Energy Prescott Valley PV Plant,"Solar, PV",Not reported,United States,Southwest,Arizona,BGK Commercial Holdings LLC,Town of Prescott Valley AZ,2011,,1.5
52074,Borrego Easthampton PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Borrego Solar Systems Inc,City of Easthampton MA,2010,10,2.3
52286,KDC Vineland PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,KDC Solar LLC,Atlantic Coast Freezers,2011,,2.2
52290,SunEdison Sturbridge PV Portfolio,"Solar, PV",Not reported,United States,New England,Massachusetts,BlueWave Capital LLC,Town of Sturbridge MA,2011,,2.8
52480,Chevron San Lorenzo PV Portfolio,"Solar, PV",Not reported,United States,California,California,Chevron Energy Solutions,San Lorenzo Unified School District,2007,,1.1
52656,Nanosolar Camp Roberts PV Plant,"Solar, PV",Not reported,United States,California,California,Nanosolar Inc,US Department of Defense,2011,,1
52790,Bella Energy Salt Lake City PV Plant,"Solar, PV",Not reported,United States,Southwest,Utah,Bella Energy Inc,County of Salt Lake UT,2010,,1.7
52792,Sunlogic Neshaminy PV Portfolio,"Solar, PV",Not reported,United States,PJM,Pennsylvania,Empower Energies Inc,Neshaminy School District,2011,,3.4
