Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/11  20:00:00,16.05675242,0.640928148,0,0,5.481224596,1.011599678,21.24480974,21.24480974,,
 01/11  21:00:00,16.26971331,0.853889034,0,0,5.481224596,1.011599678,28.09014298,28.09014298,,
 01/11  22:00:00,16.38778518,0.97196091,0,0,5.481224596,1.011599678,32.05951091,32.05951091,,
 01/11  23:00:00,16.62714841,1.211324133,0,0,5.481224596,1.011599678,39.694687,39.694687,,
 01/11  24:00:00,16.5912331,1.175408825,0,0,5.481224596,1.011599678,38.72022075,38.72022075,,
 01/12  01:00:00,16.7323359,1.316511627,0,0,5.481224596,1.011599678,43.04136458,43.04136458,,
 01/12  02:00:00,16.63553269,1.219708418,0,0,5.481224596,1.011599678,40.11308109,40.11308109,,
 01/12  03:00:00,16.77101464,1.355190361,0,0,5.481224596,1.011599678,44.23975451,44.23975451,,
 01/12  04:00:00,16.66692467,1.251100397,0,0,5.481224596,1.011599678,41.10439302,41.10439302,,
 01/12  05:00:00,16.77975554,1.363931266,0,0,5.481224596,1.011599678,44.45764931,44.45764931,,
 01/12  06:00:00,16.65712803,1.241303758,0,0,5.481224596,1.011599678,40.72174939,40.72174939,,
 01/12  07:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,68.6726689,68.6726689,,
 01/12  08:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,59.75748901,59.75748901,,
 01/12  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,45.22389122,45.22389122,,
 01/12  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,23.64883084,23.64883084,,
 01/12  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,8.191257036,8.191257036,,
 01/12  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,5.123056604,5.123056604,,
 01/12  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,3.371676572,3.371676572,,
 01/12  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.480281276,1.480281276,,
 01/12  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.182056956,1.182056956,,
 01/12  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.166619878,2.166619878,,
 01/12  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.413272954,4.413272954,,
 01/12  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 01/12  19:00:00,15.70592054,0.290096266,0,0,5.481224596,1.011599678,9.81035545,9.81035545,,
 01/12  20:00:00,15.92296833,0.507144057,0,0,5.481224596,1.011599678,17.00875392,17.00875392,,
 01/12  21:00:00,16.10553781,0.689713534,0,0,5.481224596,1.011599678,22.82398407,22.82398407,,
 01/12  22:00:00,16.19714818,0.781323908,0,0,5.481224596,1.011599678,25.7024778,25.7024778,,
 01/12  23:00:00,16.36471707,0.948892792,0,0,5.481224596,1.011599678,31.25196693,31.25196693,,
 01/12  24:00:00,16.41359015,0.997765879,0,0,5.481224596,1.011599678,32.69262796,32.69262796,,
 01/13  01:00:00,16.47017408,1.054349802,0,0,5.481224596,1.011599678,34.63570785,34.63570785,,
 01/13  02:00:00,16.43029904,1.014474764,0,0,5.481224596,1.011599678,33.17369707,33.17369707,,
 01/13  03:00:00,16.44825168,1.032427403,0,0,5.481224596,1.011599678,33.86309533,33.86309533,,
 01/13  04:00:00,16.39327729,0.977453015,0,0,5.481224596,1.011599678,31.88357653,31.88357653,,
 01/13  05:00:00,16.3899909,0.974166626,0,0,5.481224596,1.011599678,31.89873261,31.89873261,,
 01/13  06:00:00,16.3300766,0.914252327,0,0,5.481224596,1.011599678,29.75836553,29.75836553,,
 01/13  07:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,48.64499071,48.64499071,,
 01/13  08:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,36.09908563,36.09908563,,
 01/13  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,21.36118492,21.36118492,,
 01/13  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,8.340419145,8.340419145,,
 01/13  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.872349338,4.872349338,,
 01/13  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.609945673,2.609945673,,
 01/13  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0.972684667,0.972684667,,
 01/13  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/13  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/13  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/13  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.533457969,0.533457969,,
 01/13  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 01/13  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 01/13  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 01/13  21:00:00,15.57536052,0.15953625,0,0,5.481224596,1.011599678,5.410204409,5.410204409,,
 01/13  22:00:00,15.70064136,0.28481709,0,0,5.481224596,1.011599678,9.592945294,9.592945294,,
 01/13  23:00:00,15.77408516,0.358260887,0,0,5.481224596,1.011599678,11.84066568,11.84066568,,
 01/13  24:00:00,16.18495591,0.769131635,0,0,5.481224596,1.011599678,25.26428659,25.26428659,,
 01/14  01:00:00,16.09407449,0.678250218,0,0,5.481224596,1.011599678,22.19207688,22.19207688,,
 01/14  02:00:00,16.40392709,0.988102819,0,0,5.481224596,1.011599678,32.38300424,32.38300424,,
 01/14  03:00:00,16.18238175,0.766557479,0,0,5.481224596,1.011599678,25.02950946,25.02950946,,
 01/14  04:00:00,16.46649177,1.050667496,0,0,5.481224596,1.011599678,34.36073214,34.36073214,,
 01/14  05:00:00,16.15341148,0.737587204,0,0,5.481224596,1.011599678,24.02980332,24.02980332,,
 01/14  06:00:00,16.37083982,0.955015545,0,0,5.481224596,1.011599678,31.17120546,31.17120546,,
 01/14  07:00:00,16.10311865,0.68729438,0,0,5.481224596,1.011599678,22.36005436,22.36005436,,
 01/14  08:00:00,11.48519986,3.50520892,0,0,5.481224596,1.011599678,45.00006172,45.00006172,,
 01/14  09:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,27.24490278,27.24490278,,
 01/14  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,11.55561939,11.55561939,,
 01/14  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,6.647233059,6.647233059,,
 01/14  12:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,4.719375827,4.719375827,,
 01/14  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,3.949915594,3.949915594,,
 01/14  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,2.707675358,2.707675358,,
 01/14  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,1.797159202,1.797159202,,
 01/14  16:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,2.008123671,2.008123671,,
 01/14  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/14  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 01/14  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 01/14  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 01/14  21:00:00,15.6031608,0.187336527,0,0,5.481224596,1.011599678,6.31429309,6.31429309,,
 01/14  22:00:00,15.87176993,0.455945659,0,0,5.481224596,1.011599678,15.25645999,15.25645999,,
 01/14  23:00:00,16.086703,0.670878724,0,0,5.481224596,1.011599678,22.0550414,22.0550414,,
 01/14  24:00:00,16.20962727,0.793803,0,0,5.481224596,1.011599678,25.92584502,25.92584502,,
 01/15  01:00:00,16.34675562,0.930931348,0,0,5.481224596,1.011599678,30.50006657,30.50006657,,
 01/15  02:00:00,16.42141723,1.005592952,0,0,5.481224596,1.011599678,32.78025741,32.78025741,,
 01/15  03:00:00,16.5575204,1.141696121,0,0,5.481224596,1.011599678,37.36259067,37.36259067,,
 01/15  04:00:00,16.62805429,1.212230019,0,0,5.481224596,1.011599678,39.51857586,39.51857586,,
 01/15  05:00:00,16.77224246,1.356418188,0,0,5.481224596,1.011599678,44.38773709,44.38773709,,
 01/15  06:00:00,16.74459501,1.328770739,0,0,5.481224596,1.011599678,43.33117954,43.33117954,,
 01/15  07:00:00,16.81713254,1.401308269,0,0,5.481224596,1.011599678,45.85629427,45.85629427,,
 01/15  08:00:00,9.294874199,1.314883257,0,0,5.481224596,1.011599678,42.93232916,42.93232916,,
 01/15  09:00:00,7.572320342,1.079496068,0,0,5.481224596,1.011599678,35.47601053,35.47601053,,
 01/15  10:00:00,6.96650675,0.473682475,0,0,5.481224596,1.011599678,15.6130212,15.6130212,,
 01/15  11:00:00,6.758255955,0.26543168,0,0,5.481224596,1.011599678,8.99946699,8.99946699,,
 01/15  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/15  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/15  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/15  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/15  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/15  17:00:00,6.600943313,0.108119039,0,0,5.481224596,1.011599678,3.683723556,3.683723556,,
 01/15  18:00:00,15.85210647,0.436282199,0,0,5.481224596,1.011599678,14.44904869,14.44904869,,
 01/15  19:00:00,16.12509097,0.709266695,0,0,5.481224596,1.011599678,23.30038365,23.30038365,,
 01/15  20:00:00,16.28690444,0.871080164,0,0,5.481224596,1.011599678,28.45903212,28.45903212,,
 01/15  21:00:00,16.21706241,0.801238136,0,0,5.481224596,1.011599678,26.29344715,26.29344715,,
 01/15  22:00:00,16.31968028,0.903856003,0,0,5.481224596,1.011599678,29.44700175,29.44700175,,
 01/15  23:00:00,16.31060926,0.894784989,0,0,5.481224596,1.011599678,29.27163558,29.27163558,,
 01/15  24:00:00,16.46120383,1.045379558,0,0,5.481224596,1.011599678,33.99145561,33.99145561,,
 01/16  01:00:00,16.44932837,1.033504097,0,0,5.481224596,1.011599678,33.77770581,33.77770581,,
 01/16  02:00:00,16.60390871,1.188084431,0,0,5.481224596,1.011599678,38.5856837,38.5856837,,
 01/16  03:00:00,16.55404123,1.138216953,0,0,5.481224596,1.011599678,37.18891639,37.18891639,,
 01/16  04:00:00,16.69855119,1.282726914,0,0,5.481224596,1.011599678,41.63692987,41.63692987,,
 01/16  05:00:00,16.57933846,1.163514189,0,0,5.481224596,1.011599678,37.99372116,37.99372116,,
 01/16  06:00:00,16.7177675,1.301943221,0,0,5.481224596,1.011599678,42.23426414,42.23426414,,
 01/16  07:00:00,16.64602215,1.230197874,0,0,5.481224596,1.011599678,40.18252273,40.18252273,,
 01/16  08:00:00,9.269114733,1.289123791,0,0,5.481224596,1.011599678,41.89379009,41.89379009,,
 01/16  09:00:00,7.444485824,0.95166155,0,0,5.481224596,1.011599678,31.25151365,31.25151365,,
 01/16  10:00:00,7.160315464,0.66749119,0,0,5.481224596,1.011599678,21.91891276,21.91891276,,
 01/16  11:00:00,6.703621785,0.210797511,0,0,5.481224596,1.011599678,7.115622917,7.115622917,,
 01/16  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/16  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/16  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/16  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/16  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/16  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 01/16  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 01/16  19:00:00,15.86507577,0.449251492,0,0,5.481224596,1.011599678,14.72862745,14.72862745,,
 01/16  20:00:00,16.24651831,0.830694031,0,0,5.481224596,1.011599678,26.94950616,26.94950616,,
 01/16  21:00:00,16.51105438,1.095230108,0,0,5.481224596,1.011599678,35.75269706,35.75269706,,
 01/16  22:00:00,16.81523289,1.399408613,0,0,5.481224596,1.011599678,45.43405072,45.43405072,,
 01/16  23:00:00,16.77947983,1.363655556,0,0,5.481224596,1.011599678,44.64681602,44.64681602,,
 01/16  24:00:00,17.02643954,1.610615261,0,0,5.481224596,1.011599678,52.3344776,52.3344776,,
 01/17  01:00:00,16.95019921,1.534374939,0,0,5.481224596,1.011599678,50.34979047,50.34979047,,
 01/17  02:00:00,17.25579302,1.839968745,0,0,5.481224596,1.011599678,59.8435965,59.8435965,,
 01/17  03:00:00,17.13185476,1.716030489,0,0,5.481224596,1.011599678,56.49935572,56.49935572,,
 01/17  04:00:00,17.55394717,2.138122897,0,0,5.481224596,1.011599678,69.97788502,69.97788502,,
 01/17  05:00:00,17.27059845,1.854774177,0,0,5.481224596,1.011599678,61.38060166,61.38060166,,
 01/17  06:00:00,17.698203,2.282378726,0,0,5.481224596,1.011599678,74.99634374,74.99634374,,
 01/17  07:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,100.0045121,100.0045121,,
 01/17  08:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,91.17301112,91.17301112,,
 01/17  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,67.78158273,67.78158273,,
 01/17  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,33.27886705,33.27886705,,
 01/17  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,9.903996116,9.903996116,,
 01/17  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.080301707,4.080301707,,
 01/17  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,1.855628314,1.855628314,,
 01/17  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.057950057,0.057950057,,
 01/17  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/17  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/17  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.661677676,0.661677676,,
 01/17  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 01/17  19:00:00,15.57007153,0.15424726,0,0,5.481224596,1.011599678,5.228573569,5.228573569,,
 01/17  20:00:00,16.04439874,0.628574463,0,0,5.481224596,1.011599678,20.76191181,20.76191181,,
 01/17  21:00:00,16.2791648,0.863340522,0,0,5.481224596,1.011599678,28.3698606,28.3698606,,
 01/17  22:00:00,16.59816412,1.182339849,0,0,5.481224596,1.011599678,38.58696873,38.58696873,,
 01/17  23:00:00,16.67645983,1.260635553,0,0,5.481224596,1.011599678,41.35871714,41.35871714,,
 01/17  24:00:00,16.92555945,1.509735174,0,0,5.481224596,1.011599678,49.17516014,49.17516014,,
 01/18  01:00:00,16.90844471,1.492620438,0,0,5.481224596,1.011599678,49.00150105,49.00150105,,
 01/18  02:00:00,17.19724508,1.781420809,0,0,5.481224596,1.011599678,57.9883358,57.9883358,,
 01/18  03:00:00,17.06772364,1.651899367,0,0,5.481224596,1.011599678,54.3212323,54.3212323,,
 01/18  04:00:00,17.38769794,1.971873666,0,0,5.481224596,1.011599678,64.3392886,64.3392886,,
 01/18  05:00:00,17.12949587,1.713671598,0,0,5.481224596,1.011599678,56.45183792,56.45183792,,
 01/18  06:00:00,17.44410191,2.028277637,0,0,5.481224596,1.011599678,66.19950592,66.19950592,,
 01/18  07:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,92.94158784,92.94158784,,
 01/18  08:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,78.01813375,78.01813375,,
 01/18  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,48.19018294,48.19018294,,
 01/18  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,16.47500351,16.47500351,,
 01/18  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.766495707,4.766495707,,
 01/18  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.242693231,2.242693231,,
 01/18  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,1.166229343,1.166229343,,
 01/18  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/18  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/18  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 01/18  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.298648583,0.298648583,,
 01/18  18:00:00,27.92590583,0,0,0,16.44367379,4.046398712,0,0,,
 01/18  19:00:00,15.57323098,0.157406702,0,0,5.481224596,1.011599678,5.347910584,5.347910584,,
 01/18  20:00:00,16.02930703,0.613482758,0,0,5.481224596,1.011599678,20.33626567,20.33626567,,
 01/18  21:00:00,16.27709907,0.8612748,0,0,5.481224596,1.011599678,28.44582655,28.44582655,,
 01/18  22:00:00,16.61235477,1.196530494,0,0,5.481224596,1.011599678,39.0946091,39.0946091,,
 01/18  23:00:00,16.66113572,1.24531145,0,0,5.481224596,1.011599678,41.08061711,41.08061711,,
 01/18  24:00:00,16.92674106,1.510916787,0,0,5.481224596,1.011599678,49.2847618,49.2847618,,
 01/19  01:00:00,16.82335019,1.40752592,0,0,5.481224596,1.011599678,46.39543754,46.39543754,,
 01/19  02:00:00,17.07077628,1.65495201,0,0,5.481224596,1.011599678,53.89404856,53.89404856,,
 01/19  03:00:00,16.92983954,1.514015269,0,0,5.481224596,1.011599678,49.87408002,49.87408002,,
 01/19  04:00:00,17.15436479,1.738540514,0,0,5.481224596,1.011599678,56.56290836,56.56290836,,
 01/19  05:00:00,16.96423269,1.548408415,0,0,5.481224596,1.011599678,50.97284734,50.97284734,,
 01/19  06:00:00,17.21017476,1.794350485,0,0,5.481224596,1.011599678,58.35422065,58.35422065,,
 01/19  07:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,86.68593873,86.68593873,,
 01/19  08:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,77.37329921,77.37329921,,
 01/19  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,56.4227413,56.4227413,,
 01/19  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,32.84998893,32.84998893,,
 01/19  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,15.98150561,15.98150561,,
 01/19  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,6.063929378,6.063929378,,
 01/19  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,4.560092133,4.560092133,,
 01/19  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.849909338,2.849909338,,
 01/19  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.006495573,2.006495573,,
 01/19  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.11771403,2.11771403,,
 01/19  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.8297281,3.8297281,,
 01/19  18:00:00,27.92590583,0,0,0,16.44367379,4.046398712,0,0,,
 01/19  19:00:00,15.91363555,0.497811275,0,0,5.481224596,1.011599678,16.71711982,16.71711982,,
 01/19  20:00:00,16.20788154,0.792057264,0,0,5.481224596,1.011599678,26.13294206,26.13294206,,
 01/19  21:00:00,16.27419245,0.858368175,0,0,5.481224596,1.011599678,28.15432379,28.15432379,,
 01/19  22:00:00,16.37002538,0.954201101,0,0,5.481224596,1.011599678,31.31927517,31.31927517,,
 01/19  23:00:00,16.47562864,1.059804361,0,0,5.481224596,1.011599678,34.62696866,34.62696866,,
 01/19  24:00:00,16.64160202,1.225777748,0,0,5.481224596,1.011599678,40.11276566,40.11276566,,
 01/20  01:00:00,16.73308783,1.317263551,0,0,5.481224596,1.011599678,42.96358207,42.96358207,,
 01/20  02:00:00,16.95608437,1.540260099,0,0,5.481224596,1.011599678,50.35146598,50.35146598,,
 01/20  03:00:00,17.02333312,1.607508846,0,0,5.481224596,1.011599678,52.47589396,52.47589396,,
 01/20  04:00:00,17.25480641,1.83898214,0,0,5.481224596,1.011599678,60.19908657,60.19908657,,
 01/20  05:00:00,17.22401822,1.808193945,0,0,5.481224596,1.011599678,59.22516855,59.22516855,,
 01/20  06:00:00,17.51574789,2.099923619,0,0,5.481224596,1.011599678,69.25356527,69.25356527,,
 01/20  07:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,97.37638305,97.37638305,,
 01/20  08:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,87.62829591,87.62829591,,
 01/20  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,61.67162228,61.67162228,,
 01/20  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,30.18781324,30.18781324,,
 01/20  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,9.067608877,9.067608877,,
 01/20  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.652307074,4.652307074,,
 01/20  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,3.603962246,3.603962246,,
 01/20  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.509446333,2.509446333,,
 01/20  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.880675627,2.880675627,,
 01/20  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.265281745,4.265281745,,
 01/20  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,7.020933633,7.020933633,,
 01/20  18:00:00,28.16096749,0.235061655,0,0,16.44367379,4.046398712,7.955445776,7.955445776,,
 01/20  19:00:00,16.03229626,0.616471987,0,0,5.481224596,1.011599678,20.81162439,20.81162439,,
 01/20  20:00:00,16.05272396,0.636899684,0,0,5.481224596,1.011599678,20.91216648,20.91216648,,
 01/20  21:00:00,16.34169752,0.925873246,0,0,5.481224596,1.011599678,30.69361497,30.69361497,,
 01/20  22:00:00,16.22125462,0.805430349,0,0,5.481224596,1.011599678,26.27246417,26.27246417,,
 01/20  23:00:00,16.50698329,1.091159017,0,0,5.481224596,1.011599678,36.08564374,36.08564374,,
 01/20  24:00:00,16.30442648,0.888602202,0,0,5.481224596,1.011599678,28.89051024,28.89051024,,
 01/21  01:00:00,16.58779472,1.171970443,0,0,5.481224596,1.011599678,38.67787181,38.67787181,,
